381М;Аносов/ Юбилейная (1);"МО, г. Железнодорожный, Юбилейная (1), д.10 кафе ""Сказка""";55.740294;38.018877
390М;Аносов/(10) Советская;МО,г. Железнодорожный, Советская дом 18;55.750261;38.018302
391М;Аносов/(11) Заря-1*;МО,Заря-1рынок митрич павильон 3а (у ж/д станции Заря);55.75364;38.085846
392М;Аносов/(12) Заря-2*;МО, г. Железнодорожный, Заря 2;55.753595;38.085496
393М;Аносов/(13) Маяковская;МО, Маяковская Маяковская у дома4;55.758093;37.925973
394М;Аносов/(14) Октябрьская;МО, г. ЖелезнодорожныйОктябрьская у дома 15;55.749486;38.003075
395М;Аносов/(15) Павлино*;МО, г. Железнодорожный,Павлино рядом с рынком дом 15;55.728748;37.969308
397М;Аносов/(17) Керамика-2;МО, г. Железнодорожный,Керамика-2 ул Керамическая дом 32;55.749628;37.973494
382М;Аносов/(2) Трансагенство;МО, г. Железнодорожный, Трансагенство Саввинское шоссе, д.2;55.74563;38.010181
383М;Аносов/(3) Альбатрос;МО, г. Железнодорожный,, Альбатрос  Саввинское шоссе, д.10;55.744151;38.014852
384М;Аносов/(4) Пионерская;МО, г. Железнодорожный, Пионерская , д.14 Универсам на Пионерской;55.741723;38.025354
385М;Аносов/(5) Мелодия;МО, г. Железнодорожный,Мелодия пересечение ул.Пионерской и ул Колхо;55.74336;38.024617
386М;Аносов/(6) Колхозная;МО, г. Железнодорожный, Колхозная дом 7;55.745995;38.022928
387М;Аносов/(7) Маркет;МО, г. Железнодорожный,ул. Новая, д. 34;55.748209;38.026692
388М;Аносов/(8) Новая;МО, г. Железнодорожный, Новая ул Новая дом 39 у аптеки;55.748924;38.024895
389М;Аносов/(9) Орион;МО, г. Железнодорожный,ул. Школьная д. 20.;55.746532;38.017053
410М;Аносов/Вокзал;МО, г. Железнодорожный,ул Привокзальная пл.;55.751533;38.008241
409М;Аносов/Некрасова;МО, г. Железнодорожный,ул Некрасова;55.748584;37.99871
500М;Аносов/Павлино-2*;МО, г. Железнодорожный,микрорайон Павлино д18;55.727171;37.967852
412М;Аносов/Рынок;МО, г. Железнодорожный,;55.74674;38.008941
501М;Аносов/Саввино ул. 1Мая д.9;МО,г.Железнодорожный микр. Саввино ул. 1Мая д.9;55.729199;38.024752
502М;Аносов/ул. Граничная д 18*;МО, г. Железнодорожный,ул граничная д18;55.746796;37.985765
к315;Аносов/ул.Речная;МО, г. Железнодорожный,ул Речная;55.743654;37.958833
к813;Антипов Е.В(Мария)-01 Печать Апрелевка;г.Троицк м/н В Апрелевка;55.5492;37.06889
к814;Антипов Е.В(Мария)-02 Печать Кокошкино;Кокошкино;55.59986;37.172798
к816;Антипов Е.В(Мария)-04 Печать Калининец;"г. Калининец у магазина ""Дикси""";55.556131;36.971971
к817;Антипов Е.В(Мария)-05 Печать Марушкино;Марушкино;55.595145;37.212244
к818;Антипов Е.В(Мария)-06 Печать Марушкино, Аллея;Марушкино, Аллея;55.595699;37.208066
к165;Арутюнян;МО, г.Домодедово перед Ж/Д вокзалом;55.436402;37.766567
к690;Беланов-Кулькова;МО г.Озеры 2-ой мкрн д9;54.853553;38.566993
к1711;Борисова О.А. Коровинское ш.,16;м.Петровско-Разумовское, Коровинское ш.,16;55.874541;37.529025
к1712;Борисова О.А.-Коровинское шоссе, д.2;Москва, Коровинское шоссе, д.2;55.867511;37.541431
к1948;Буланенкова-Алтуфьево;г.Москва,алтуфьевское шоссе 16;55.857321;37.585673
к250;Валяев В.Б. - Озеры;МО, г. Озеры, мкр 1, около дома №20   8-916-448-22-08 Ольга;54.857289;38.521403
к604;Васильева-СущевскийВал13;Москва, м.Савеловская, ул.Сущевский вал, 13;55.792989;37.595276
к593;Винницкая Г.Д. - Дмитров ж/д вокзал;МО, г.Дмитров, ж/д и автовокзал;56.337491;37.510808
к1034;ВИС-Автопресс - 3-я Парковая, 26/2;Москва, ул. 3-я Парковая, д. 22;55.794275;37.783213
к1036;ВИС-Автопресс - 3-я парковая, напротив д.6;Москва, ул. 3-я парковая, напротив д.6;55.789633;37.784641
к1045;ВИС-Автопресс - 9-я парковая 66/2;Москва, ул. 9-я парковая 66/2;55.807107;37.800299
к1035;ВИС-Автопресс - Измайловский б-р, 47;Москва, ул. Измайловский б-р, 47;55.797235;37.799769
к1037;ВИС-Автопресс - Измайловский пр-т, 61;"Москва, ул. Измайловский пр-т, 61, Киоск ""Пресса"", рядом с Мороженым и Шаурмой";55.78891;37.78368
к1038;ВИС-Автопресс - Маршала Тухачевского, 55;Москва, ул. Маршала Тухачевского, 55, Рядом с остановкой;55.783635;37.458337
к1007;ВИС-Автопресс - Пятницкое шоссе, 36;Пятницкое шоссе, 36;55.854082;37.362136
к1040;ВИС-Автопресс - Свободы, 30;Москва, ул. Свободы, 30, На углу, рядом с билетной кассой;55.841377;37.455732
к1041;ВИС-Автопресс - Сущевский вал, 5;Москва, ул. Сущевский вал, 5;55.794806;37.592455
к1042;ВИС-Автопресс - Уральская, вл.17;Москва, ул. Уральская, вл.17;55.820207;37.79737
к1043;ВИС-Автопресс - Хабаровская, 8;Москва, ул. Хабаровская, 8, На остановке;55.818882;37.827706
к1044;ВИС-Автопресс - Химкинский б-р, 21;Москва, ул. Химкинский б-р, 21, Рядом с остановкой;55.849448;37.443173
м114;Гавричев- Бескудниковский;Москва,  бескудниковский б-р д23;55.867662;37.555238
м113;Гавричев- Мурановская;Москва,  ул Мурановская д15;55.894232;37.601178
м112;Гавричев- Снежная;Москва,  ул.Снежная д18;55.851945;37.647549
928ц;Горделадзе ж/д платформа Солнечная;Солнцево ж/д платформа Солнечная;55.657164;37.385025
к1832;Демьяненко ж/д пл. Переделкино;г.Москва ж/д платформа Переделкино;55.65627;37.355156
р230;Добров В.Н 01 г.Дмитров, Больница;МО, г.Дмитров, ул.Мининина ост. Больница;56.346766;37.533122
к326;Евдокимова О.С.  - Ореховый б-р;Москва, м.Домодедовская, Ореховый б-р,15;55.612726;37.719899
к338;Евдокимова О.С. - Андропова;Москва, пр-т Андропова, 21 около сбербанка синий киоск;55.679138;37.665444
к1463;Евдокимова О.С. - Каширская 1;Москва, м. Каширская, южный выход, напротив ресторана;55.655432;37.649256
к1462;Евдокимова О.С. - Каширская 2;Москва, м. Каширская, северный выход из метро напротив фермерского рынка, рядом с павилионом Цветы;55.655432;37.649256
к1465;Евдокимова О.С. - Каширское шоссе, 4;Москва, Каширское шоссе, 4;55.668447;37.627795
к1464;Евдокимова О.С. - Коломенская;Москва, м. Коломенская, Пр-т Андропова, д.25;55.677621;37.664887
к339;Евдокимова О.С. - Новинки;Москва, Новинки, д.3;55.677905;37.667644
к550;Зеленко/Точка №10;Москва, ул. Теплый Стан, д.1;55.619996;37.502211
к559;Зеленко/Точка №19;Москва, ул. Профсоюзная, д.21;55.675514;37.561275
К543;Зеленко/точка №3;"Москва, м. Нахимовский пр-т, д.9А, рядом маг. ""Магнолия""";55.663568;37.608077
к546;Зеленко/Точка №6;Москва, Новоясеневский пр-т, вл. 2;55.617759;37.505714
к547;Зеленко/Точка №7;"Москва, ул. Профсоюзная, д.58/32  ТК ""Черемушки"" круглый киоск ""Печать Информ""";55.669356;37.552328
к73;Зотова;Сигнальный проезд д 35 корп 2;55.851525;37.602678
е858;Иволга/Сокольники;Москва Сокольническая пл-дь д.9 корп2;55.789866;37.680643
е857;Иволга/Сухаревкая;Москва ст. м. Сухаревская п/п;55.772315;37.632332
к2138;Истра-Пресс ООО - Адасько, 2;МО, г.Истра, Адасько, 2;55.909731;36.860751
к2131;Истра-Пресс ООО - Баня;МО, г.Истра, ул. Советская, 31-33;55.919448;36.865099
к2134;Истра-Пресс ООО - Босова;МО, г.Истра, ул. Босова, 23;55.911951;36.866087
к2137;Истра-Пресс ООО - Воскресенская пл-дь, 3;МО, г.Истра, Воскресенская пл-дь, 3;55.915397;36.857696
к2133;Истра-Пресс ООО - Н.Иерусалим;МО, г.Истра, ул. Панфилова, автостанция;55.914539;36.840143
к2132;Истра-Пресс ООО - Площадь;МО, г.Истра, Полощадь Революции, д.3;55.913712;36.860355
к2135;Истра-Пресс ООО - Северный;МО, г.Истра, пос. Северный, д.6, РайПО;55.944788;36.837619
к2136;Истра-Пресс ООО - ул. 9-й Гвардейской дивизии, 33;МО, г.Истра, ул. 9-й Гвардейской дивизии, 33;55.913384;36.867551
к164;Калитаев А.Ю. - Бирюлево-2;Москва, Сумской проезд, 2.ТЦ;55.637403;37.614599
к161;Калитаев А.Ю. - Введенского, 29;Москва, ул. Введенского, д.29  перед входом в магазин Пятерочка;55.633572;37.534478
к168;Калитаев А.Ю. - Островитянова;Москва, Островитянова, д.9;55.643769;37.496075
к474;"Калмыков - 01 МЦ ""Комета""";МО, г.Егорьевск, 2й мкрн, вл.15;55.369495;39.062809
к475;"Калмыков - 02 ТЦ ""Пятерочка"" (ул.Октябрьская)";МО, г.Егорьевск, ул.Октябрьская, вл.16;55.384186;39.030245
к476;"Калмыков - 03 ТЦ ""Дикси"" (5мкрн)";МО, г.Егорьевск, 5й мкрн, вл.1;55.380237;39.050772
к477;"Калмыков - 04 ТЦ ""Лесной""";МО, г.Егорьевск, ул.Антипова, 2;55.370421;39.068307
к478;Калмыков - 05 Смычка;МО, г.Егорьевск ул.Смычка;55.36905;39.020265
к479;Калмыков - 06 Автовокзал;г.Егорьевск;55.371219;39.057626
к483;Калмыков - 07 Рынок;МО, г.Егорьевск, Центральный городской рынок;55.369096;39.067795
к24;Касторная-Фрунзенская;Москва, м.Фрунзенская, Комсомольский проспект,д.28. справа от метро;55.726877;37.579645
к392;Клименко Н.Н. - Герцено;МО, пос. Герцено;55.608628;36.600518
к381;Клименко Н.Н. - Голицыно;МО, г. Голицыно, Звенигородское шоссе;55.615187;36.989228
к378;Клименко Н.Н. - Голицыно 2;МО, г.Голицыно Петровское шоссе, у д. № 3;55.615187;36.989228
к380;Клименко Н.Н. - Голицыно 3;МО, г. Голицыно ул. Советсткая  у д.52\5;55.621968;36.983497
к379;Клименко Н.Н. - Городок 17;МО, п. Малые Вяземы, Городок 17 около рынка ( улицы нет);55.640294;37.014884
к386;Клименко Н.Н. - Колюбакино;МО, п. Колюбакино, ул. Попова д.16;55.670762;36.523838
к382;Клименко Н.Н. - Летний отдых;МО, п. Летний отдых ул. Зеленая, д.1 киоск стоит на площади;55.641427;36.973049
к387;Клименко Н.Н. - Савинка;МО, С.Савинская Слобода ул. Садовая у д. № 5В;55.721458;36.791473
к385;Клименко Н.Н. - Старый городок;"МО, п. Старый городок ,ул. Школьная д. 13 (около рынка ""Ярославна"")";55.599021;36.689568
к384;Клименко Н.Н. - Старый городок 2;МО, п. Старый Городок ул. Заводская , между д. 7 и д. 8 ( на автобусной остановке);55.597856;36.694994
к383;Клименко Н.Н. - Часцы;МО, Одинцовский район п. Часцы ,участок 11-В, 53+500 км Можайского шоссе справа (около автоб. остановки);55.617139;36.862386
к734;Климов - Рязанский пр-т;Москва Рязанский проспект д 75;55.718141;37.79198
к2057;Климов- Каширское ш;Москва, Каширское шоссе, 28, киоск Московский комсомолец;55.653507;37.649418
к80;Климова;Привокзальная площадь,пос.Поворово Солнечногорского р-на;56.073162;37.062054
к1251;Климов-Пражская;Москва, м.Пражская на пересечении ул.Красного маяка киоск МК;55.611577;37.603972
Р20;Колчина - Горького;МО. г.Кашира-1, ул.Горького, Владение 1;54.836736;38.151711
Р19;Колчина - К-1;МО. г.Кашира-1, ул Советская между д.20 и д.26;54.836145;38.150507
к390;Коренков И.Б. - Советская;МО, Голицино, Советская, д.62;55.619513;36.984655
к376;Коренков М.Б. - Вокзал;МО, Одинцовский р-н, г. Кубинка, привокзальная площадь;55.57836;36.691912
к1421;Коренков М.Б. - ж/д платформа Голицыно;МО, ж/д платформа Голицыно;55.615243;36.986865
к1422;Коренков М.Б. - ж/д платформа Жаворонки;МО, ж/д платформа Жаворонки;55.641844;37.097475
к372;Коренков М.Б. - Кубинка;МО, г. Кубинка, Нарофоминское шоссе, д.5;55.576772;36.693808
к345;Коренков М.Б. - Лесной городок;МО, Одинцовский р-н, пос. Лесной городок, ул.Фасадная, д.12;55.636128;37.211839
к374;Коренков М.Б. - Стройка;МО, г.Кубинка, р-н Кубинка 10, рынок;55.57889;36.690816
к375;Коренков М.Б. - Школьный поселок;МО, Одинцовский р-н., пос. Большие Вяземы, д.2;55.627468;36.983991
237М;Кравец. Н.Ю. - Грузинский вал , вл. 26/14;Москва, Грузинский вал , вл. 26/14;55.698797;37.739168
р48;Красов р48 - Гостиница;г. Краснознаменск, МО  (р48);55.59806;37.035446
р49;Красов р49 - Госпиталь;г. Краснознаменск, МО (р49);55.597856;37.039462
р51;Красов р51 - Бульвар;г. Краснознаменск, МО (р51);55.59806;37.035446
р52;Красов р52 - Двор;г. Краснознаменск, МО  (р52);55.59806;37.035446
и124;Крюков А.А. - м. Автозаводская, п/п, секция 13;Москва, м. Автозаводская, п/п, секция 13, последний вагон из центра;55.706634;37.657008
и130;Крюков А.А. - м. Алтуфьево, север. п/п 03, секция 16;Москва, м. Алтуфьево, север. п/п 03, секция 16;55.898376;37.587344
и204;Крюков А.А. - м. Улица 1905 года,  полуличный переход, секция 9;Москва, м. Улица 1905 года,  подуличный переход, секция 9;55.764273;37.561419
к625;Кузовлев /5-Э;"МО, г. Электросталь, рынок ""Южный""  (к625)";55.768907;38.449538
к1920;ЛазаревГА-КарлаМаркса, ост.Больница;пос.Красково, ул.Карла Маркса, ост.Больница;55.659724;37.991272
к1922;ЛазаревГА-Народный магазин;пос.Красково, магазин Народный;55.658886;37.98846
к1919;ЛазаревГА-Пионерская, 19;пос.Томилино, ул.Пионерская, д.19;55.668564;37.950048
к1921;ЛазаревГА-Школьная, 2;пос.Красково, ул.Школьная, д.2;55.659724;37.9836
к160;Лапшинов;Лосино-Петровский  рынок палатка №10,ул ленина 11;55.87091;38.20075
к223;Литвинов А.А. - Павелецкая;Москва, ул. Новокузнецкая д 39;55.732357;37.635485
Р44;Лунина - Воинская часть;Городской округ Домодедово, село Ям, воинская часть 56135;55.481046;37.753326
Р43;Лунина - Магазин;Городской округ Домодедово, село Ям, ул.Центральная 21;55.486081;37.751502
к523;Лунина Наталья - Алтуфьево;м. Алтуфьево, южный п/п, секция 1;55.898376;37.587344
к524;Лунина Наталья - Калужская;м. Калужская, северный п/п, секция 17;55.656682;37.540075
к522;Лунина Наталья - Крылатское;м.Крылатское,восточный подуличный переход,секция 12;55.756842;37.408139
к1029;Лунина Наталья - м. Сходненская север, секция №8;Москва, м. Сходненская север, секция №8;55.85051;37.439787
к1106;Лунина Наталья - м. Щукинская, южный п/п, секция 06;Москва, м. Щукинская, южный п/п, секция 06;55.808827;37.463772
к1725;Лунина Наталья - м.Южная, южный п/п, секция № 17;Москва, м.Южная, южный п/п, секция № 17;55.622436;37.609047
к526;Лунина Наталья - Подбельского;м. Ул Подбельского, южный подуличный переход,секция 9;55.814264;37.735117
к520;Лунина Наталья - Сходненская;м.Сходненская, южный подуличный переход, секция 22;55.85051;37.439787
к521;Лунина Наталья - Южная;м.Южная, северный подуличный переход, секция 16;55.622436;37.609047
к1070;Лунина Наталья - Южная 2;м.Южная, северный подуличный переход, секция 17;55.622436;37.609047
к127;Любезнова М.И. - м. Братиславская сев. выход киоск в переходе;Москва, м.Братиславская киоск в переходе;55.65946;37.750514
к128;Любезнова М.И. - м.Братиславская южн. выход киоск в переходе;Москва, м.Братиславская юж. выход;55.65946;37.750514
к123;Любезнова М.И. - Ул.Перерва киоск;"Москва, м.Братиславская  Т.Ц.""БУМ""";55.65946;37.750514
М40;Лялина - Домодедовская;Москва, ул.Домодедовская, д 28 ТЦ Белград;55.604742;37.712318
к828;Лях Л.В. - Коломенская;Москва, Коломенская, д.5;55.683483;37.704502
к1466;Лях Л.В. - Криворожская, 33;Москва, Криворожская, 33;55.671768;37.609272
к120;м.Римская;Москва, м. Римская;55.746228;37.681254
к1659;Мазлова - Троицк;г. Троицк, Сиреневый б-р, д.8;55.471791;37.29664
к4115;Максимов/Теплый Стан, вл.1а;Москва, Теплый Стан, вл.1а (рядом киоск хлеб);55.61873;37.505912
к323;Мамедов Д.Д.;г.Москва ул. Капотня д. 24/1;55.630507;37.798637
к2114;Манукян/Апрелевка;МО,  платформа Апрелевка;55.550157;37.066896
к2116;Манукян/Нара в Москву;МО,  Нара в Москву;55.383352;36.751309
к2115;Манукян/Нара из Москвы;МО, Нара из Москвы;55.383352;36.751309
к293;Маслов -г.Зеленоград;г.Зеленоград,Солнечная аллея,9-й микрорайон,корп 900;55.981374;37.184387
м181;МиКам-В - 01 м.Скобелевская - сев.вых.;г.Москва, метро «Ул.Скобелевская», северный вход;55.548034;37.554618
м182;МиКам-В - 02 м.Скобелевская - южн.вых.;г.Москва, метро «Ул.Скобелевская», южный вход;55.548034;37.554618
м183;МиКам-В - 03 м. Бульвар Адмирала Ушакова;г.Москва, метро «Бульвар Адмирала Ушакова»;55.545207;37.542329
м184;МиКам-В - 04 м. Ул.Горчакова;г.Москва, метро «Ул.Горчакова»;55.541825;37.531226
м185;МиКам-В - 05 м. Бунинская Аллея;г.Москва, м. «Бунинская Аллея»;55.537964;37.515919
к901;Миронова- Лось;Москва, Ул Енисейская д 20,к 27;55.867925;37.664222
к231;Мокеев В.А. - Нахимовский пр-т,22;"Нахимовский пр-т, д.22, автобусная остановка ""Печать""";55.669199;37.58994
к139;Мужило - Артюхина;"Москва ул.Артюхиной д.23 маг.""1000 мелочей""";55.695103;37.739878
к135;Мужило - Саратовская;Москва ул.Саратовская д14;55.713902;37.738782
к284;Новопашина /Старый Петровско-Разумовский проезд дом 1/23;Москва, Старый Петровско-Разумовский проезд дом 1/23;55.800797;37.563557
М53;"ООО ""Мюрэл"" - ТЦ Мичуринский";Москва ул.Озерная, 42;55.671443;37.445895
М54;"ООО ""Мюрэл"" -Катюша (Внуково)";МО, ул.Бол.Внуковская, 17;55.611409;37.29496
к499;ООО Камертон - 9-я парковая;Москва, ул. 9-я парковая, 21;55.794249;37.798412
к232;ООО Столичная периодика -ул.Генерала Глаголева,14;ул.Генерала Глаголева,14;55.782309;37.462936
к688;"ООО""ТАТА""-Кастанаевская";Москва ул кастанаевская д 54 к 3;55.735616;37.467823
к45;Пантюхин 1-Луховицы;"г.Луховицы,  Памятник ""огурец""";54.949611;39.01783
к51;Пантюхин 2-Луховицы;"г.Луховицы,  Памятник ""огурец""";54.970411;39.026822
к52;Пантюхин 3-Луховицы;"г.Луховицы,  Памятник ""огурец""";54.964385;39.02472
е868;Пашихин В.В.- м Ленинский пр-т;Москва, М.Ленинский проспект;55.707689;37.586239
е867;Пашихин- Кузнецкий мост;Москва, Кузнецкий мост;55.761598;37.62378
к1658;Перешвили - Митино;г. Москва, Пятницкое ш., д. 43;55.857205;37.350324
М36;Печать столицы - Б.Полянка;Москва, ул.Большая Полянка, 28, м. Полянка;55.735631;37.618641
М33;Печать столицы - Калужская;Москва, Калужская пл., 1, м. Октябрьская кольцевая;55.728013;37.611329
М35;Печать столицы - Ленпроспект;Москва, Ленинский пр-т, 2, м. Октябрьская кольцевая;55.72964;37.611033
М38;Печать столицы - Люсиновская;Москва, ул.Люсиновская, д.2, м. Добрынинская;55.728322;37.622504
М30;Печать столицы - Новокузнецкая;Москва, Пятницкий пер., д.3/5, м. Новокузнецкая;55.743107;37.630248
М34;Печать столицы - Ордынка;Москва, ул.Бол.Ордынка, 23, м. Третьяковская;55.740684;37.62581
М32;Печать столицы - Якиманка;Москва, ул. Якиманка, 49, м. Октябрьская радиальная;55.731967;37.613764
к1201;Пресс-Сервис24-1я Тверская;Москва, ул.Тверская Ямская, 11, рядом с Тверской, киоск АртХроника;55.772578;37.591027
к1203;Пресс-Сервис24-Б.Бронная;ул.Б.Бронная, д.29, возле Макдональдса, киоск АртХроника;55.764607;37.602993
к1204;Пресс-Сервис24-Боровицкая;м.Боровицкая, вестибюль метро;55.750454;37.609254
к1205;Пресс-Сервис24-ВДНХ;м.ВДНХ, Проспект мира, рядом с входом на выставку, вестибюль метро, вход с улицы;55.821401;37.64109
к1206;Пресс-Сервис24-Киевская1;м.Киевская, вестибюль метро, киоск слева если смотреть на них лицом;55.744075;37.566449
к1207;Пресс-Сервис24-Киевская2;м.Киевская, вестибюль м/у Киевской кольцевой и Киевской филевской линиями, киоск справа, если смотреть на киоск;55.744596;37.567545
к1208;Пресс-Сервис24-Китай Город;м.Китай Город, вестибюль метро, вход со стороны Славянской площади;55.75436;37.633877
к1209;Пресс-Сервис24-Комсомольская;м.Комсомольская, вестибюль метро, экскалаторный зал, возле перехода на Кольцевую. Вход с Площади 3-х вокзалов;55.774072;37.654565
к1211;Пресс-Сервис24-Полежаевская;Москва, м.Полежаевская, последн.вагон из центра, вестибюль;55.777201;37.517895
к1210;ПРесс-Сервис24-Столешников;Столещников пер, 8, киоск АртХроника;55.76214;37.612578
к1213;Пресс-Сервис24-Страстной 1;Страстной бульвар д.4, ближе к тверской улице, киоск АртХроника;55.765387;37.607772
к1216;Пресс-Сервис24-Тверская 4;Москва, ул.Тверская, д.4, рядом киоск Центр Прессы;55.75824;37.613575
к1217;Пресс-Сервис24-Театр;Театральный проезд, напротив Детского мира, киоск АртХроника;55.758894;37.620222
к1219;Пресс-Сервис24-Тургеневская;м.Тургеневская, Чистопрудный бульвар, вестибюль метро;55.765276;37.636742
к1220;Пресс-Сервис24-Шоссе Энтузиастов;ул.Шоссе Энтузиастов, вестибюль метро;55.758255;37.751583
к357;Ревякин - 2;МО, Белая Дача, конечная остановка у дома 13, магазин продукты, отдельная дверь;55.664791;37.852069
м358;Ревякин - 3;Москва 1-я ул. Текстильщиков д5/8;55.701618;37.736455
Р112;Решетнякова 01 - Станция;"МО. г.Кашира-1, ж/д станция ""Кашира"", ул.Ильича 68";54.856325;38.192602
к94;Россеев/(1) ,м Марьино,первый,вагон из центра,выход к Тоговому ком-су  рядом с магаз;"Москва, м Марьино,первый,вагон из центра,выход к Тоговому ком-су  рядом с магазином ""Связной""";55.649368;37.744118
к95;"Россеев/(2)  м Марьино,первый,вагон из центра,выход к Тоговому ком-су  рядом с магазином ""Связ";"Москва, м Марьино,первый,вагон из центра,выход к Тоговому ком-су  рядом с магазином ""Связной""";55.649368;37.744118
к96;Россеев/(3) м Марьино,послед.вагон и ценртра,выход к ТК;Москва, м Марьино, послед.вагон и ценртра,выход к ТК;55.649368;37.744118
к98;Россеев/(5) Марьино ,перв. вагон из ц-ра, выход на противоположн сторону от ТК;Москва, Марьино ,перв. вагон из ц-ра, выход на противоположн сторону от;55.649368;37.744118
Р90;Русь - 1;Городской округ Домодедово;55.422114;37.767133
Р97;Русь - 2;Городской округ Домодедово, ул.Рабочая д.59;55.422114;37.767133
к290;Селиверстов Н./ Ховрино;Москва ул.Петрозаводская д24Б;55.867071;37.493587
к350;Смирнов П.Ю. - Митино;Москва, ул.Митинская, 21;55.843298;37.365325
к352;Смирнов П.Ю. - Я. Райниса;Москва, ул. бульвар Я.Райниса, 26/1;55.850964;37.412756
Р58;Соколов - мк03 Венюково (Бассейн);МО, г.Чехов, ул.Гагарина д.25;55.167858;37.426617
Р62;Соколов - мк04 Венюково (Больница);МО, г.Чехов, ул.Гагарина д.42;55.165009;37.430651
Р61;Соколов - мк06 Дикси;МО, г.Чехов, ул.Весенняя д.21;55.155396;37.47942
Р78;Соколов - мк09 д.Дубна;МО, Чеховский район, пос.Дубна;55.122061;37.343227
р101;"Соколов - мк12 Восход ""Новый быт""";"МО, г.Чехов, ул.Чехова, остановка ""Восход""";55.141336;37.461355
к336;Соколов С.И.  ст. Воронок;МО, г. Щелково ст. Воронок;55.919135;37.973934
к1410;Солдатов -  ж/д пл.Бирюрево пассажирская (из Москвы);г.Москва ж/д пл.Бирюрево пассажирская (из Москвы);55.582976;37.659622
к1412;Солдатов -  ж/д станция Бирюлево-Товарная;Москва, ж/д станция Бирюлево - Товарная;55.592632;37.65399
к1411;Солдатов - ж/д платформа Бирюлево пассажирская ( в Москву);г.Москва ж/д платформа Бирюлево пассажирская ( в Москву);55.582976;37.659622
к1413;Солдатов - ж/д платформа Нижние котлы;г.Москва ж/д платформа Нижние котлы;55.682635;37.620977
к140;Сосков;Ленинградский пр-т  д.33 пав№3;55.788469;37.557565
к596;Строгова Г.Н. - Бронницы;МО, г. Бронницы, ул. Советская, 110;55.417051;38.279945
К457;Строгова Г.Н. - Московская;МО, г.Бронницы, ул.Маломосковская, 73;55.424832;38.264791
к1031;Субботина-Б-класс;г.Серпухов,ул Глазовская д 21/32;54.930957;37.398554
к724;Субботина-Дикси;г.Серпухов,ул бригадная д7,магазин дикси;54.898551;37.395581
к855;Субботина-Димон;г.Серпухов ул.Ворошилова вл.134;54.921831;37.43914
к859;Субботина-Дисконт;г.Серпухов ул.Ворошилова вл.135;54.922788;37.436544
к751;Субботина-Докупка;доставка:Ул глазовская д 21/32;54.930957;37.398554
к747;Субботина-Дом быта;г.Серпухов,ворошилова 126 а,дом быта;54.919626;37.433274
к729;Субботина-Ивановские дворики;г.Серпухов,юбилейная 9а,рядом с магазином пятёрочка(магазин);54.940717;37.399785
к727;Субботина-Исполком;г.Серпухов,Советская 88,здание администрации;54.923538;37.434792
к854;Субботина-Квартал;г.Серпухов ул.Ворошилова вл.117;54.919549;37.428603
